EnsGeneID	Symbol	PseudoTimePval	DE_Pval	qval	UB	CM	PV
ENSG00000267041	ZNF850	0.150535179	0.003929285	1	0.075908605	0.022595984	0.009672947
ENSG00000178917	ZNF852	0.172531262	0.27469795	1	0.03977604	0.026182227	0.012533191
ENSG00000236609	ZNF853	0.528932538	0.949428058	1	0.043200242	0.01833133	0.047451466
ENSG00000197385	ZNF860	0.344488253	0.311314104	1	0.001431026	0.002429009	0.005173156
ENSG00000261221	ZNF865	0.024994605	0.579788639	1	0.05728797	0.038263474	0.108331836
ENSG00000234284	ZNF879	0.046997322	0.120557647	1	0.04518598	0.098213311	0.055824911
ENSG00000221923	ZNF880	0.495730341	0.380402314	1	0.249361299	0.2844934	0.252200414
ENSG00000214029	ZNF891	0.014657067	0.136459447	1	0.25114895	0.155605585	0.185203446
ENSG00000167232	ZNF91	0.025906756	0.329525375	1	0.552842368	0.507724034	0.438743032
ENSG00000146757	ZNF92	0.170276926	0.192159295	1	0.185756665	0.275352478	0.240201033
ENSG00000197360	ZNF98	0.328978186	0.155093144	1	0.042209999	0.010249923	0.018187014
ENSG00000213973	ZNF99	0.07307187	0.014101485	1	0.0645809	0.025555556	0
ENSG00000152467	ZSCAN1	0.185021284	0.004323662	1	0.131042845	0.188405692	0.303624544
ENSG00000130182	ZSCAN10	0.157288111	0.516545339	1	0.005150242	0	0.008099442
ENSG00000158691	ZSCAN12	0.064753362	0.125416023	1	0.023267463	0.034954735	0.086001727
ENSG00000196812	ZSCAN16	0.014472263	0.094405605	1	0.131533818	0.101331017	0.036477856
ENSG00000121413	ZSCAN18	0.281859042	0.197773454	1	0.906688649	0.983742031	1.049495958
ENSG00000176371	ZSCAN2	0.052694366	0.250991788	1	0.112571444	0.194572149	0.10165233
ENSG00000121903	ZSCAN20	0.73505684	0.00249413	1	0.009618001	0.043087898	0.039146715
ENSG00000166529	ZSCAN21	0.973917043	0.012571987	1	0.05841891	0.130953344	0.126767958
ENSG00000182318	ZSCAN22	0.09481267	0.086154897	1	0	0.016847733	0.006543499
ENSG00000197037	ZSCAN25	0.005576903	0.457450734	1	0.094663204	0.086410188	0.038947989
ENSG00000140265	ZSCAN29	0.180079306	0.534849748	1	0.086295631	0.06234087	0.086054913
ENSG00000186814	ZSCAN30	0.207404213	0.954216296	1	0.123687137	0.151752784	0.113899631
ENSG00000235109	ZSCAN31	0.645092621	0.151562157	1	0.01592406	0.034572776	0.047858565
ENSG00000140987	ZSCAN32	0.738008727	0.855734196	1	0.057396504	0.061373189	0.063120091
ENSG00000131848	ZSCAN5A	0.247986621	0.667668645	1	0.109453298	0.092653242	0.15515883
ENSG00000137185	ZSCAN9	0.010700397	0.201235094	1	0.156351408	0.2649314	0.13027165
ENSG00000198205	ZXDA	0.447651193	0.155582486	1	0.008213052	0.016192363	0.033667252
ENSG00000198455	ZXDB	0.352361792	0.863491498	1	0.036958649	0.009687963	0.04786404
ENSG00000036549	ZZZ3	0.765009824	0.949648755	1	0.263568285	0.258964829	0.27819155
